epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
99,211.361,0.96207,2.01699,1.06133,0.49241,0.17217,0.13135,0.03733,2.16264,8.06529,1.97393,0.000650685,0.000650685,0.000650685
100,213.435,0.90019,1.8226,1.04409,0.16376,0.16416,0.11291,0.03173,2.2139,8.02748,1.97908,0.000640969,0.000640969,0.000640969
101,215.497,0.89919,1.73624,1.03389,0.17409,0.13008,0.10025,0.03179,2.28808,8.68186,2.0611,0.00063125,0.00063125,0.00063125
102,217.576,0.86284,1.82677,1.00001,0.16232,0.1213,0.09102,0.02774,2.33839,9.07635,2.11866,0.000621531,0.000621531,0.000621531
103,219.643,0.85006,1.75777,0.98255,0.17966,0.11964,0.09975,0.03116,2.32362,8.94836,2.09472,0.000611815,0.000611815,0.000611815
104,221.73,0.957,1.80132,1.04,0.18904,0.14785,0.10462,0.03592,2.24002,8.52417,1.95553,0.000602103,0.000602103,0.000602103
105,223.798,0.90178,1.84467,1.0588,0.23402,0.15142,0.1097,0.03318,2.17983,8.5272,1.88082,0.000592398,0.000592398,0.000592398
106,225.884,0.99243,1.87441,1.11623,0.28627,0.16762,0.12353,0.0329,2.1576,8.38263,1.87338,0.000582703,0.000582703,0.000582703
107,227.954,0.88013,1.64556,1.00896,0.36511,0.14996,0.12008,0.03339,2.16759,8.43226,1.89839,0.00057302,0.00057302,0.00057302
108,230.021,0.88913,1.61012,1.0578,0.31731,0.15683,0.13542,0.03829,2.15788,8.22411,1.91255,0.000563352,0.000563352,0.000563352
109,232.085,0.8537,1.75227,1.01294,0.23072,0.1417,0.1247,0.03759,2.21623,8.0796,1.99455,0.0005537,0.0005537,0.0005537
110,234.176,0.89816,1.82738,0.98753,0.21802,0.15138,0.10893,0.03357,2.25177,8.04033,2.03242,0.000544067,0.000544067,0.000544067
111,236.232,0.86263,1.81117,1.01521,0.21697,0.14104,0.10618,0.03405,2.2516,8.05175,2.03665,0.000534456,0.000534456,0.000534456
112,238.346,0.83269,1.63764,0.97824,0.26563,0.14394,0.12393,0.03299,2.2062,7.90315,1.9815,0.000524869,0.000524869,0.000524869
113,240.442,0.81318,1.62267,0.97546,0.26075,0.14258,0.11191,0.02732,2.15679,8.16251,1.94528,0.000515308,0.000515308,0.000515308
114,242.525,0.84127,1.72391,0.96935,0.27459,0.14316,0.11346,0.02733,2.16971,8.47203,1.99411,0.000505775,0.000505775,0.000505775
115,244.602,0.80872,1.5887,0.96104,0.24118,0.13932,0.10978,0.02813,2.16399,8.48316,2.00784,0.000496274,0.000496274,0.000496274
116,246.681,0.94963,1.89245,1.0612,0.24106,0.1416,0.09363,0.02389,2.18239,8.21101,2.02623,0.000486806,0.000486806,0.000486806
117,248.779,0.818,1.59726,0.9697,0.17739,0.1276,0.07809,0.02224,2.24754,8.08357,2.09675,0.000477373,0.000477373,0.000477373
118,250.868,0.81987,1.61254,0.94816,0.22341,0.10377,0.08218,0.02657,2.27996,8.64813,2.11745,0.000467979,0.000467979,0.000467979
119,252.964,0.79013,1.53389,0.9513,0.24271,0.10511,0.09298,0.03061,2.26989,8.6025,2.10873,0.000458624,0.000458624,0.000458624
120,255.051,0.77572,1.63703,0.94522,0.23219,0.13059,0.10924,0.03226,2.21874,8.18594,2.06359,0.000449313,0.000449313,0.000449313
121,257.121,0.80851,1.7863,0.96708,0.23674,0.14366,0.12459,0.034,2.18956,8.05976,2.05647,0.000440046,0.000440046,0.000440046
122,259.21,0.82436,1.69278,0.94437,0.22552,0.15036,0.12251,0.03296,2.20599,8.0457,2.09676,0.000430826,0.000430826,0.000430826
123,261.28,0.79383,1.61091,0.94156,0.24932,0.14737,0.10877,0.02939,2.22691,8.02759,2.10703,0.000421656,0.000421656,0.000421656
124,263.353,0.77988,1.49969,0.93347,0.21712,0.14654,0.09303,0.02617,2.24538,8.12718,2.1338,0.000412537,0.000412537,0.000412537
125,265.423,0.73309,1.41153,0.89154,0.21562,0.15087,0.08438,0.02372,2.24493,8.25404,2.13991,0.000403473,0.000403473,0.000403473
126,267.505,0.75642,1.50387,0.8947,0.20873,0.14717,0.08852,0.02481,2.2516,8.239,2.1501,0.000394465,0.000394465,0.000394465
127,269.581,0.78542,1.50251,0.94563,0.18838,0.13577,0.08793,0.02364,2.25721,8.19816,2.14976,0.000385515,0.000385515,0.000385515
128,271.652,0.75977,1.48437,0.91763,0.19201,0.11871,0.08252,0.02203,2.28958,8.2172,2.1912,0.000376625,0.000376625,0.000376625
129,273.733,0.78003,1.5835,0.94228,0.18141,0.11623,0.08255,0.02117,2.30711,8.13928,2.2586,0.000367799,0.000367799,0.000367799
130,275.803,0.80673,1.60323,0.97018,0.19462,0.11627,0.07758,0.02,2.29354,8.09153,2.26797,0.000359038,0.000359038,0.000359038
131,277.879,0.76817,1.56887,0.96605,0.16617,0.10743,0.07707,0.0192,2.30233,8.1223,2.30299,0.000350343,0.000350343,0.000350343
132,279.95,0.80012,1.52675,0.93402,0.13192,0.16719,0.0779,0.01736,2.32573,8.27177,2.35166,0.000341718,0.000341718,0.000341718
133,282.034,0.77405,1.3896,0.92277,0.14304,0.16341,0.07482,0.01904,2.34815,8.35534,2.37077,0.000333165,0.000333165,0.000333165
134,284.118,0.78798,1.67578,0.92085,0.16093,0.16199,0.07518,0.0211,2.32874,8.45425,2.31302,0.000324685,0.000324685,0.000324685
135,286.192,0.76381,1.47901,0.88809,0.22954,0.15972,0.08699,0.02244,2.29472,8.41103,2.22884,0.000316281,0.000316281,0.000316281
136,288.273,0.79318,1.59345,0.97965,0.18415,0.14663,0.08704,0.02304,2.25885,8.15915,2.18319,0.000307954,0.000307954,0.000307954
137,290.355,0.75877,1.51927,0.92819,0.21806,0.14891,0.08996,0.02402,2.25089,7.86451,2.19682,0.000299707,0.000299707,0.000299707
138,292.425,0.7779,1.58334,0.93657,0.20186,0.13554,0.08976,0.02434,2.20874,7.896,2.16158,0.000291542,0.000291542,0.000291542
139,294.531,0.83902,1.62204,0.99412,0.21869,0.13051,0.09092,0.02496,2.21834,7.92419,2.16434,0.000283461,0.000283461,0.000283461
140,296.637,0.78878,1.564,0.94314,0.23939,0.13365,0.08569,0.02261,2.23427,7.95472,2.1759,0.000275466,0.000275466,0.000275466
141,298.737,0.71255,1.47347,0.87762,0.2112,0.1224,0.08249,0.02042,2.2636,8.08891,2.209,0.000267558,0.000267558,0.000267558
142,300.817,0.7156,1.4012,0.89775,0.21362,0.1275,0.08851,0.02226,2.28546,8.17475,2.23161,0.00025974,0.00025974,0.00025974
143,302.92,0.73434,1.45179,0.91164,0.24148,0.12853,0.08826,0.02216,2.27687,8.15627,2.21618,0.000252014,0.000252014,0.000252014
144,305.007,0.75625,1.5828,0.928,0.24122,0.13191,0.08362,0.02205,2.25856,8.09698,2.18213,0.000244381,0.000244381,0.000244381
145,307.074,0.75992,1.60137,0.92885,0.23693,0.14972,0.08839,0.02362,2.22436,8.14556,2.12656,0.000236844,0.000236844,0.000236844
146,309.164,0.74695,1.50305,0.86453,0.24088,0.1562,0.09049,0.02452,2.20948,8.13498,2.09578,0.000229404,0.000229404,0.000229404
147,311.266,0.74977,1.57463,0.89645,0.20833,0.15813,0.086,0.02481,2.20296,8.02138,2.10883,0.000222063,0.000222063,0.000222063
148,313.345,0.76093,1.46787,0.89631,0.1786,0.15625,0.08402,0.02409,2.20958,7.99482,2.11568,0.000214824,0.000214824,0.000214824
149,315.433,0.80527,1.54569,0.91389,0.17609,0.13822,0.07676,0.02281,2.20298,7.93906,2.10625,0.000207686,0.000207686,0.000207686
150,317.517,0.7307,1.42759,0.89683,0.16195,0.13066,0.07511,0.02272,2.20623,7.99227,2.11195,0.000200654,0.000200654,0.000200654
151,319.612,0.75573,1.42274,0.92879,0.15441,0.12578,0.07255,0.02293,2.21218,7.98083,2.10812,0.000193728,0.000193728,0.000193728
152,321.7,0.67238,1.3478,0.88651,0.17639,0.12417,0.08205,0.02308,2.21667,8.00702,2.10419,0.000186909,0.000186909,0.000186909
153,323.81,0.7903,1.49744,0.92085,0.1895,0.14761,0.08843,0.02395,2.22708,8.01966,2.11217,0.000180201,0.000180201,0.000180201
154,325.89,0.74097,1.42827,0.89968,0.22063,0.14663,0.08632,0.02374,2.21726,8.01826,2.10188,0.000173603,0.000173603,0.000173603
155,327.98,0.68174,1.28155,0.87134,0.21694,0.14926,0.08908,0.02432,2.20034,8.0252,2.08116,0.000167119,0.000167119,0.000167119
156,330.062,0.70766,1.43164,0.85516,0.21108,0.14992,0.0916,0.02532,2.18981,8.01805,2.06698,0.000160749,0.000160749,0.000160749
157,332.136,0.74649,1.44179,0.90348,0.18077,0.15422,0.09207,0.0253,2.17911,8.04585,2.05305,0.000154495,0.000154495,0.000154495
158,334.221,0.69825,1.384,0.86083,0.20181,0.15694,0.09742,0.02611,2.17802,8.08853,2.05077,0.000148359,0.000148359,0.000148359
159,336.329,0.69702,1.43948,0.86985,0.21113,0.15709,0.09406,0.02645,2.18391,8.09221,2.06174,0.000142342,0.000142342,0.000142342
160,338.403,0.69568,1.45672,0.85461,0.21207,0.15839,0.09056,0.02583,2.17904,8.10452,2.06146,0.000136445,0.000136445,0.000136445
161,340.489,0.67742,1.34603,0.81282,0.20135,0.15839,0.09145,0.026,2.178,8.12226,2.06481,0.000130671,0.000130671,0.000130671
